group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rayon_kvs_write,,4,,,6215000.0,ns,1
rayon_kvs_write,,4,,,14552592.0,ns,2
rayon_kvs_write,,4,,,13205672.0,ns,3
rayon_kvs_write,,4,,,18310457.0,ns,4
rayon_kvs_write,,4,,,20765405.0,ns,5
rayon_kvs_write,,4,,,23926650.0,ns,6
rayon_kvs_write,,4,,,26930588.0,ns,7
rayon_kvs_write,,4,,,29747939.0,ns,8
rayon_kvs_write,,4,,,30091734.0,ns,9
rayon_kvs_write,,4,,,24795715.0,ns,10
rayon_kvs_write,,4,,,37841776.0,ns,11
rayon_kvs_write,,4,,,42130697.0,ns,12
rayon_kvs_write,,4,,,43629448.0,ns,13
rayon_kvs_write,,4,,,50822906.0,ns,14
rayon_kvs_write,,4,,,49747631.0,ns,15
rayon_kvs_write,,4,,,48774107.0,ns,16
rayon_kvs_write,,4,,,54426130.0,ns,17
rayon_kvs_write,,4,,,56714061.0,ns,18
rayon_kvs_write,,4,,,55201699.0,ns,19
rayon_kvs_write,,4,,,63649467.0,ns,20
rayon_kvs_write,,4,,,59765221.0,ns,21
rayon_kvs_write,,4,,,68901623.0,ns,22
rayon_kvs_write,,4,,,73564168.0,ns,23
rayon_kvs_write,,4,,,79923456.0,ns,24
rayon_kvs_write,,4,,,71083412.0,ns,25
rayon_kvs_write,,4,,,79186701.0,ns,26
rayon_kvs_write,,4,,,71378537.0,ns,27
rayon_kvs_write,,4,,,90026916.0,ns,28
rayon_kvs_write,,4,,,91967321.0,ns,29
rayon_kvs_write,,4,,,87929348.0,ns,30
rayon_kvs_write,,4,,,95807473.0,ns,31
rayon_kvs_write,,4,,,84861468.0,ns,32
rayon_kvs_write,,4,,,95670038.0,ns,33
rayon_kvs_write,,4,,,104947406.0,ns,34
rayon_kvs_write,,4,,,106641716.0,ns,35
rayon_kvs_write,,4,,,107066519.0,ns,36
rayon_kvs_write,,4,,,116196019.0,ns,37
rayon_kvs_write,,4,,,102017903.0,ns,38
rayon_kvs_write,,4,,,113475175.0,ns,39
rayon_kvs_write,,4,,,122581553.0,ns,40
rayon_kvs_write,,4,,,110777908.0,ns,41
rayon_kvs_write,,4,,,128834681.0,ns,42
rayon_kvs_write,,4,,,124974792.0,ns,43
rayon_kvs_write,,4,,,122866439.0,ns,44
rayon_kvs_write,,4,,,126086818.0,ns,45
rayon_kvs_write,,4,,,124253049.0,ns,46
rayon_kvs_write,,4,,,133322011.0,ns,47
rayon_kvs_write,,4,,,129858106.0,ns,48
rayon_kvs_write,,4,,,139399797.0,ns,49
rayon_kvs_write,,4,,,139948914.0,ns,50
rayon_kvs_write,,4,,,139606995.0,ns,51
rayon_kvs_write,,4,,,135403102.0,ns,52
rayon_kvs_write,,4,,,148710142.0,ns,53
rayon_kvs_write,,4,,,161346456.0,ns,54
rayon_kvs_write,,4,,,149615569.0,ns,55
rayon_kvs_write,,4,,,165678630.0,ns,56
rayon_kvs_write,,4,,,173951149.0,ns,57
rayon_kvs_write,,4,,,111680372.0,ns,58
rayon_kvs_write,,4,,,156863819.0,ns,59
rayon_kvs_write,,4,,,157141237.0,ns,60
rayon_kvs_write,,4,,,179121764.0,ns,61
rayon_kvs_write,,4,,,183859713.0,ns,62
rayon_kvs_write,,4,,,185025142.0,ns,63
rayon_kvs_write,,4,,,187973238.0,ns,64
rayon_kvs_write,,4,,,175239542.0,ns,65
rayon_kvs_write,,4,,,171830484.0,ns,66
rayon_kvs_write,,4,,,193638989.0,ns,67
rayon_kvs_write,,4,,,184908991.0,ns,68
rayon_kvs_write,,4,,,183944973.0,ns,69
rayon_kvs_write,,4,,,199575732.0,ns,70
rayon_kvs_write,,4,,,190403439.0,ns,71
rayon_kvs_write,,4,,,181804990.0,ns,72
rayon_kvs_write,,4,,,209451299.0,ns,73
rayon_kvs_write,,4,,,285302760.0,ns,74
rayon_kvs_write,,4,,,225833739.0,ns,75
rayon_kvs_write,,4,,,226224337.0,ns,76
rayon_kvs_write,,4,,,199721695.0,ns,77
rayon_kvs_write,,4,,,208131365.0,ns,78
rayon_kvs_write,,4,,,212974471.0,ns,79
rayon_kvs_write,,4,,,223994355.0,ns,80
rayon_kvs_write,,4,,,226563104.0,ns,81
rayon_kvs_write,,4,,,212636634.0,ns,82
rayon_kvs_write,,4,,,225748755.0,ns,83
rayon_kvs_write,,4,,,234050814.0,ns,84
rayon_kvs_write,,4,,,229428496.0,ns,85
rayon_kvs_write,,4,,,242864876.0,ns,86
rayon_kvs_write,,4,,,248870958.0,ns,87
rayon_kvs_write,,4,,,240019990.0,ns,88
rayon_kvs_write,,4,,,232211859.0,ns,89
rayon_kvs_write,,4,,,232637075.0,ns,90
rayon_kvs_write,,4,,,256825798.0,ns,91
rayon_kvs_write,,4,,,238899380.0,ns,92
rayon_kvs_write,,4,,,266086163.0,ns,93
rayon_kvs_write,,4,,,232180812.0,ns,94
rayon_kvs_write,,4,,,244025675.0,ns,95
rayon_kvs_write,,4,,,251363488.0,ns,96
rayon_kvs_write,,4,,,270494222.0,ns,97
rayon_kvs_write,,4,,,265592544.0,ns,98
rayon_kvs_write,,4,,,276305854.0,ns,99
rayon_kvs_write,,4,,,274285404.0,ns,100
