group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rayon_kvs_read,,8,,,5892813.0,ns,2
rayon_kvs_read,,8,,,1072849.0,ns,4
rayon_kvs_read,,8,,,2502662.0,ns,6
rayon_kvs_read,,8,,,2426705.0,ns,8
rayon_kvs_read,,8,,,1419545.0,ns,10
rayon_kvs_read,,8,,,3139773.0,ns,12
rayon_kvs_read,,8,,,2578405.0,ns,14
rayon_kvs_read,,8,,,3771671.0,ns,16
rayon_kvs_read,,8,,,2140305.0,ns,18
rayon_kvs_read,,8,,,3085359.0,ns,20
rayon_kvs_read,,8,,,5442337.0,ns,22
rayon_kvs_read,,8,,,3469572.0,ns,24
rayon_kvs_read,,8,,,3658168.0,ns,26
rayon_kvs_read,,8,,,5471773.0,ns,28
rayon_kvs_read,,8,,,4788285.0,ns,30
rayon_kvs_read,,8,,,5530318.0,ns,32
rayon_kvs_read,,8,,,3526661.0,ns,34
rayon_kvs_read,,8,,,4142950.0,ns,36
rayon_kvs_read,,8,,,6576830.0,ns,38
rayon_kvs_read,,8,,,4673451.0,ns,40
rayon_kvs_read,,8,,,7741135.0,ns,42
rayon_kvs_read,,8,,,7295630.0,ns,44
rayon_kvs_read,,8,,,6264855.0,ns,46
rayon_kvs_read,,8,,,4379594.0,ns,48
rayon_kvs_read,,8,,,8271158.0,ns,50
rayon_kvs_read,,8,,,5819971.0,ns,52
rayon_kvs_read,,8,,,7312939.0,ns,54
rayon_kvs_read,,8,,,7167255.0,ns,56
rayon_kvs_read,,8,,,5328482.0,ns,58
rayon_kvs_read,,8,,,7259388.0,ns,60
rayon_kvs_read,,8,,,6701676.0,ns,62
rayon_kvs_read,,8,,,6613440.0,ns,64
rayon_kvs_read,,8,,,8102205.0,ns,66
rayon_kvs_read,,8,,,10041942.0,ns,68
rayon_kvs_read,,8,,,9255045.0,ns,70
rayon_kvs_read,,8,,,8673204.0,ns,72
rayon_kvs_read,,8,,,9453237.0,ns,74
rayon_kvs_read,,8,,,10236171.0,ns,76
rayon_kvs_read,,8,,,8339681.0,ns,78
rayon_kvs_read,,8,,,10272411.0,ns,80
rayon_kvs_read,,8,,,8556149.0,ns,82
rayon_kvs_read,,8,,,10875621.0,ns,84
rayon_kvs_read,,8,,,7727389.0,ns,86
rayon_kvs_read,,8,,,8472868.0,ns,88
rayon_kvs_read,,8,,,11844758.0,ns,90
rayon_kvs_read,,8,,,12616714.0,ns,92
rayon_kvs_read,,8,,,8388665.0,ns,94
rayon_kvs_read,,8,,,10022711.0,ns,96
rayon_kvs_read,,8,,,12287536.0,ns,98
rayon_kvs_read,,8,,,12504115.0,ns,100
rayon_kvs_read,,8,,,10947877.0,ns,102
rayon_kvs_read,,8,,,12833931.0,ns,104
rayon_kvs_read,,8,,,12789600.0,ns,106
rayon_kvs_read,,8,,,11765508.0,ns,108
rayon_kvs_read,,8,,,8025177.0,ns,110
rayon_kvs_read,,8,,,11084451.0,ns,112
rayon_kvs_read,,8,,,12728015.0,ns,114
rayon_kvs_read,,8,,,11857493.0,ns,116
rayon_kvs_read,,8,,,10132390.0,ns,118
rayon_kvs_read,,8,,,12468204.0,ns,120
rayon_kvs_read,,8,,,10470899.0,ns,122
rayon_kvs_read,,8,,,13660731.0,ns,124
rayon_kvs_read,,8,,,12163311.0,ns,126
rayon_kvs_read,,8,,,14490023.0,ns,128
rayon_kvs_read,,8,,,14264099.0,ns,130
rayon_kvs_read,,8,,,10481578.0,ns,132
rayon_kvs_read,,8,,,13481572.0,ns,134
rayon_kvs_read,,8,,,11943640.0,ns,136
rayon_kvs_read,,8,,,16105760.0,ns,138
rayon_kvs_read,,8,,,16603017.0,ns,140
rayon_kvs_read,,8,,,13353157.0,ns,142
rayon_kvs_read,,8,,,11852533.0,ns,144
rayon_kvs_read,,8,,,12133420.0,ns,146
rayon_kvs_read,,8,,,16106255.0,ns,148
rayon_kvs_read,,8,,,15329390.0,ns,150
rayon_kvs_read,,8,,,15962887.0,ns,152
rayon_kvs_read,,8,,,16882827.0,ns,154
rayon_kvs_read,,8,,,16981965.0,ns,156
rayon_kvs_read,,8,,,16482881.0,ns,158
rayon_kvs_read,,8,,,15759146.0,ns,160
rayon_kvs_read,,8,,,14523706.0,ns,162
rayon_kvs_read,,8,,,16235400.0,ns,164
rayon_kvs_read,,8,,,19300607.0,ns,166
rayon_kvs_read,,8,,,16285507.0,ns,168
rayon_kvs_read,,8,,,16651375.0,ns,170
rayon_kvs_read,,8,,,17083762.0,ns,172
rayon_kvs_read,,8,,,19303365.0,ns,174
rayon_kvs_read,,8,,,20914395.0,ns,176
rayon_kvs_read,,8,,,18391916.0,ns,178
rayon_kvs_read,,8,,,17985631.0,ns,180
rayon_kvs_read,,8,,,18661623.0,ns,182
rayon_kvs_read,,8,,,15316948.0,ns,184
rayon_kvs_read,,8,,,17914895.0,ns,186
rayon_kvs_read,,8,,,16206423.0,ns,188
rayon_kvs_read,,8,,,14284358.0,ns,190
rayon_kvs_read,,8,,,19476562.0,ns,192
rayon_kvs_read,,8,,,21107088.0,ns,194
rayon_kvs_read,,8,,,14060299.0,ns,196
rayon_kvs_read,,8,,,21626973.0,ns,198
rayon_kvs_read,,8,,,18746071.0,ns,200
