group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
shared_queue_kvs_read,,4,,,500770.0,ns,3
shared_queue_kvs_read,,4,,,1332943.0,ns,6
shared_queue_kvs_read,,4,,,3962318.0,ns,9
shared_queue_kvs_read,,4,,,3559335.0,ns,12
shared_queue_kvs_read,,4,,,2223024.0,ns,15
shared_queue_kvs_read,,4,,,3333417.0,ns,18
shared_queue_kvs_read,,4,,,4624862.0,ns,21
shared_queue_kvs_read,,4,,,2306371.0,ns,24
shared_queue_kvs_read,,4,,,5122006.0,ns,27
shared_queue_kvs_read,,4,,,3100987.0,ns,30
shared_queue_kvs_read,,4,,,7438088.0,ns,33
shared_queue_kvs_read,,4,,,6164387.0,ns,36
shared_queue_kvs_read,,4,,,6172336.0,ns,39
shared_queue_kvs_read,,4,,,4129943.0,ns,42
shared_queue_kvs_read,,4,,,3703040.0,ns,45
shared_queue_kvs_read,,4,,,7039983.0,ns,48
shared_queue_kvs_read,,4,,,6814514.0,ns,51
shared_queue_kvs_read,,4,,,8516421.0,ns,54
shared_queue_kvs_read,,4,,,4525285.0,ns,57
shared_queue_kvs_read,,4,,,8737079.0,ns,60
shared_queue_kvs_read,,4,,,6415368.0,ns,63
shared_queue_kvs_read,,4,,,8356406.0,ns,66
shared_queue_kvs_read,,4,,,8828236.0,ns,69
shared_queue_kvs_read,,4,,,8736731.0,ns,72
shared_queue_kvs_read,,4,,,11773644.0,ns,75
shared_queue_kvs_read,,4,,,8751140.0,ns,78
shared_queue_kvs_read,,4,,,10204459.0,ns,81
shared_queue_kvs_read,,4,,,7700741.0,ns,84
shared_queue_kvs_read,,4,,,11078176.0,ns,87
shared_queue_kvs_read,,4,,,12085984.0,ns,90
shared_queue_kvs_read,,4,,,7520115.0,ns,93
shared_queue_kvs_read,,4,,,10558382.0,ns,96
shared_queue_kvs_read,,4,,,7924911.0,ns,99
shared_queue_kvs_read,,4,,,11031211.0,ns,102
shared_queue_kvs_read,,4,,,11787043.0,ns,105
shared_queue_kvs_read,,4,,,10843031.0,ns,108
shared_queue_kvs_read,,4,,,11974985.0,ns,111
shared_queue_kvs_read,,4,,,14234274.0,ns,114
shared_queue_kvs_read,,4,,,12316125.0,ns,117
shared_queue_kvs_read,,4,,,9890862.0,ns,120
shared_queue_kvs_read,,4,,,11908929.0,ns,123
shared_queue_kvs_read,,4,,,11983562.0,ns,126
shared_queue_kvs_read,,4,,,9079887.0,ns,129
shared_queue_kvs_read,,4,,,8944132.0,ns,132
shared_queue_kvs_read,,4,,,11525061.0,ns,135
shared_queue_kvs_read,,4,,,16742929.0,ns,138
shared_queue_kvs_read,,4,,,14949530.0,ns,141
shared_queue_kvs_read,,4,,,13620137.0,ns,144
shared_queue_kvs_read,,4,,,13256393.0,ns,147
shared_queue_kvs_read,,4,,,12756224.0,ns,150
shared_queue_kvs_read,,4,,,19079978.0,ns,153
shared_queue_kvs_read,,4,,,18352414.0,ns,156
shared_queue_kvs_read,,4,,,15702988.0,ns,159
shared_queue_kvs_read,,4,,,17360164.0,ns,162
shared_queue_kvs_read,,4,,,14313444.0,ns,165
shared_queue_kvs_read,,4,,,10715079.0,ns,168
shared_queue_kvs_read,,4,,,18102812.0,ns,171
shared_queue_kvs_read,,4,,,14704247.0,ns,174
shared_queue_kvs_read,,4,,,15666406.0,ns,177
shared_queue_kvs_read,,4,,,20688212.0,ns,180
shared_queue_kvs_read,,4,,,15495044.0,ns,183
shared_queue_kvs_read,,4,,,17416932.0,ns,186
shared_queue_kvs_read,,4,,,15283193.0,ns,189
shared_queue_kvs_read,,4,,,19034121.0,ns,192
shared_queue_kvs_read,,4,,,16169322.0,ns,195
shared_queue_kvs_read,,4,,,16777149.0,ns,198
shared_queue_kvs_read,,4,,,19809246.0,ns,201
shared_queue_kvs_read,,4,,,23015922.0,ns,204
shared_queue_kvs_read,,4,,,16791946.0,ns,207
shared_queue_kvs_read,,4,,,22309353.0,ns,210
shared_queue_kvs_read,,4,,,16393699.0,ns,213
shared_queue_kvs_read,,4,,,15147566.0,ns,216
shared_queue_kvs_read,,4,,,19891669.0,ns,219
shared_queue_kvs_read,,4,,,22974886.0,ns,222
shared_queue_kvs_read,,4,,,20120469.0,ns,225
shared_queue_kvs_read,,4,,,21904891.0,ns,228
shared_queue_kvs_read,,4,,,19438002.0,ns,231
shared_queue_kvs_read,,4,,,18652763.0,ns,234
shared_queue_kvs_read,,4,,,16475322.0,ns,237
shared_queue_kvs_read,,4,,,23041080.0,ns,240
shared_queue_kvs_read,,4,,,17637314.0,ns,243
