group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rayon_kvs_read,,4,,,5921443.0,ns,3
rayon_kvs_read,,4,,,1335466.0,ns,6
rayon_kvs_read,,4,,,965086.0,ns,9
rayon_kvs_read,,4,,,1069002.0,ns,12
rayon_kvs_read,,4,,,992459.0,ns,15
rayon_kvs_read,,4,,,3284292.0,ns,18
rayon_kvs_read,,4,,,3839022.0,ns,21
rayon_kvs_read,,4,,,2635341.0,ns,24
rayon_kvs_read,,4,,,4059729.0,ns,27
rayon_kvs_read,,4,,,3573765.0,ns,30
rayon_kvs_read,,4,,,4638671.0,ns,33
rayon_kvs_read,,4,,,2909685.0,ns,36
rayon_kvs_read,,4,,,8040567.0,ns,39
rayon_kvs_read,,4,,,3683563.0,ns,42
rayon_kvs_read,,4,,,4530769.0,ns,45
rayon_kvs_read,,4,,,6726301.0,ns,48
rayon_kvs_read,,4,,,7550205.0,ns,51
rayon_kvs_read,,4,,,7811923.0,ns,54
rayon_kvs_read,,4,,,6383063.0,ns,57
rayon_kvs_read,,4,,,3963836.0,ns,60
rayon_kvs_read,,4,,,6803423.0,ns,63
rayon_kvs_read,,4,,,5034261.0,ns,66
rayon_kvs_read,,4,,,9079770.0,ns,69
rayon_kvs_read,,4,,,7285640.0,ns,72
rayon_kvs_read,,4,,,6204036.0,ns,75
rayon_kvs_read,,4,,,8806747.0,ns,78
rayon_kvs_read,,4,,,9112097.0,ns,81
rayon_kvs_read,,4,,,9569437.0,ns,84
rayon_kvs_read,,4,,,7585128.0,ns,87
rayon_kvs_read,,4,,,9233697.0,ns,90
rayon_kvs_read,,4,,,8807345.0,ns,93
rayon_kvs_read,,4,,,11305055.0,ns,96
rayon_kvs_read,,4,,,8296905.0,ns,99
rayon_kvs_read,,4,,,13205070.0,ns,102
rayon_kvs_read,,4,,,10472125.0,ns,105
rayon_kvs_read,,4,,,10876188.0,ns,108
rayon_kvs_read,,4,,,6494023.0,ns,111
rayon_kvs_read,,4,,,10559355.0,ns,114
rayon_kvs_read,,4,,,10888712.0,ns,117
rayon_kvs_read,,4,,,10059252.0,ns,120
rayon_kvs_read,,4,,,12093394.0,ns,123
rayon_kvs_read,,4,,,13375037.0,ns,126
rayon_kvs_read,,4,,,12858569.0,ns,129
rayon_kvs_read,,4,,,10857277.0,ns,132
rayon_kvs_read,,4,,,12214556.0,ns,135
rayon_kvs_read,,4,,,10493672.0,ns,138
rayon_kvs_read,,4,,,14579300.0,ns,141
rayon_kvs_read,,4,,,12942806.0,ns,144
rayon_kvs_read,,4,,,12423721.0,ns,147
rayon_kvs_read,,4,,,13151301.0,ns,150
rayon_kvs_read,,4,,,11236491.0,ns,153
rayon_kvs_read,,4,,,15066649.0,ns,156
rayon_kvs_read,,4,,,14403687.0,ns,159
rayon_kvs_read,,4,,,11859811.0,ns,162
rayon_kvs_read,,4,,,12887713.0,ns,165
rayon_kvs_read,,4,,,13822786.0,ns,168
rayon_kvs_read,,4,,,15336517.0,ns,171
rayon_kvs_read,,4,,,11042936.0,ns,174
rayon_kvs_read,,4,,,14939030.0,ns,177
rayon_kvs_read,,4,,,14950168.0,ns,180
rayon_kvs_read,,4,,,17869962.0,ns,183
rayon_kvs_read,,4,,,14887653.0,ns,186
rayon_kvs_read,,4,,,18738885.0,ns,189
rayon_kvs_read,,4,,,16692586.0,ns,192
rayon_kvs_read,,4,,,13238198.0,ns,195
rayon_kvs_read,,4,,,17050868.0,ns,198
rayon_kvs_read,,4,,,16698274.0,ns,201
rayon_kvs_read,,4,,,19558946.0,ns,204
rayon_kvs_read,,4,,,13875990.0,ns,207
rayon_kvs_read,,4,,,13264416.0,ns,210
rayon_kvs_read,,4,,,18501625.0,ns,213
rayon_kvs_read,,4,,,20522046.0,ns,216
rayon_kvs_read,,4,,,15786971.0,ns,219
rayon_kvs_read,,4,,,21228418.0,ns,222
rayon_kvs_read,,4,,,15299323.0,ns,225
rayon_kvs_read,,4,,,21149963.0,ns,228
rayon_kvs_read,,4,,,21211644.0,ns,231
rayon_kvs_read,,4,,,17982707.0,ns,234
rayon_kvs_read,,4,,,13950511.0,ns,237
rayon_kvs_read,,4,,,20774036.0,ns,240
rayon_kvs_read,,4,,,19101686.0,ns,243
rayon_kvs_read,,4,,,15447035.0,ns,246
rayon_kvs_read,,4,,,17869664.0,ns,249
rayon_kvs_read,,4,,,15761321.0,ns,252
rayon_kvs_read,,4,,,17140638.0,ns,255
rayon_kvs_read,,4,,,16629204.0,ns,258
rayon_kvs_read,,4,,,18672893.0,ns,261
rayon_kvs_read,,4,,,19013457.0,ns,264
rayon_kvs_read,,4,,,15919500.0,ns,267
rayon_kvs_read,,4,,,20678736.0,ns,270
rayon_kvs_read,,4,,,16223604.0,ns,273
rayon_kvs_read,,4,,,22245176.0,ns,276
rayon_kvs_read,,4,,,20011859.0,ns,279
rayon_kvs_read,,4,,,19766011.0,ns,282
rayon_kvs_read,,4,,,19609807.0,ns,285
rayon_kvs_read,,4,,,25577995.0,ns,288
rayon_kvs_read,,4,,,20291306.0,ns,291
rayon_kvs_read,,4,,,16457584.0,ns,294
rayon_kvs_read,,4,,,17837224.0,ns,297
rayon_kvs_read,,4,,,23497139.0,ns,300
