group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
shared_queue_kvs_read,,8,,,558007.0,ns,3
shared_queue_kvs_read,,8,,,862502.0,ns,6
shared_queue_kvs_read,,8,,,1723263.0,ns,9
shared_queue_kvs_read,,8,,,4189120.0,ns,12
shared_queue_kvs_read,,8,,,1697880.0,ns,15
shared_queue_kvs_read,,8,,,4077080.0,ns,18
shared_queue_kvs_read,,8,,,6330681.0,ns,21
shared_queue_kvs_read,,8,,,5654919.0,ns,24
shared_queue_kvs_read,,8,,,7621839.0,ns,27
shared_queue_kvs_read,,8,,,2954104.0,ns,30
shared_queue_kvs_read,,8,,,6366161.0,ns,33
shared_queue_kvs_read,,8,,,7786797.0,ns,36
shared_queue_kvs_read,,8,,,6122478.0,ns,39
shared_queue_kvs_read,,8,,,6936470.0,ns,42
shared_queue_kvs_read,,8,,,7913584.0,ns,45
shared_queue_kvs_read,,8,,,4474371.0,ns,48
shared_queue_kvs_read,,8,,,7509019.0,ns,51
shared_queue_kvs_read,,8,,,5491984.0,ns,54
shared_queue_kvs_read,,8,,,7913533.0,ns,57
shared_queue_kvs_read,,8,,,5415782.0,ns,60
shared_queue_kvs_read,,8,,,9015632.0,ns,63
shared_queue_kvs_read,,8,,,5213221.0,ns,66
shared_queue_kvs_read,,8,,,10055083.0,ns,69
shared_queue_kvs_read,,8,,,10511694.0,ns,72
shared_queue_kvs_read,,8,,,11988912.0,ns,75
shared_queue_kvs_read,,8,,,7637729.0,ns,78
shared_queue_kvs_read,,8,,,11154728.0,ns,81
shared_queue_kvs_read,,8,,,12806480.0,ns,84
shared_queue_kvs_read,,8,,,13224589.0,ns,87
shared_queue_kvs_read,,8,,,14758739.0,ns,90
shared_queue_kvs_read,,8,,,12885217.0,ns,93
shared_queue_kvs_read,,8,,,8272074.0,ns,96
shared_queue_kvs_read,,8,,,14959924.0,ns,99
shared_queue_kvs_read,,8,,,10458396.0,ns,102
shared_queue_kvs_read,,8,,,9910080.0,ns,105
shared_queue_kvs_read,,8,,,8244182.0,ns,108
shared_queue_kvs_read,,8,,,10164193.0,ns,111
shared_queue_kvs_read,,8,,,13185336.0,ns,114
shared_queue_kvs_read,,8,,,8571021.0,ns,117
shared_queue_kvs_read,,8,,,9864866.0,ns,120
shared_queue_kvs_read,,8,,,9867222.0,ns,123
shared_queue_kvs_read,,8,,,10684188.0,ns,126
shared_queue_kvs_read,,8,,,15851085.0,ns,129
shared_queue_kvs_read,,8,,,16008706.0,ns,132
shared_queue_kvs_read,,8,,,17138389.0,ns,135
shared_queue_kvs_read,,8,,,19841695.0,ns,138
shared_queue_kvs_read,,8,,,17853161.0,ns,141
shared_queue_kvs_read,,8,,,21083510.0,ns,144
shared_queue_kvs_read,,8,,,17325202.0,ns,147
shared_queue_kvs_read,,8,,,19264075.0,ns,150
shared_queue_kvs_read,,8,,,18253796.0,ns,153
shared_queue_kvs_read,,8,,,15619583.0,ns,156
shared_queue_kvs_read,,8,,,16844824.0,ns,159
shared_queue_kvs_read,,8,,,12910837.0,ns,162
shared_queue_kvs_read,,8,,,12081122.0,ns,165
shared_queue_kvs_read,,8,,,16922029.0,ns,168
shared_queue_kvs_read,,8,,,14764711.0,ns,171
shared_queue_kvs_read,,8,,,19311763.0,ns,174
